data,hospitais_relataram_estado_critico,hospitais_relataram_estado_nao_critico,hospitais_previram_estado_critico,hospitais_previram_estado_nao_critico,admissoes_adultos_covid_confirmado,pacientes_uti_adultos_covid_confirmado,internacoes_pediatricas_covid_confirmado,total_leitos_uti_adultos,mortes_covid,total_testes_acumulado,testes_diarios,media_movel_testes_diarios,taxa_positividade_curto_prazo,testes_por_caso_curto_prazo
2020-03-01,0,0,0,0,0.0,0.0,0.0,0,0.0,348.0,348.0,,,
2020-03-02,0,0,0,0,0.0,0.0,0.0,0,1.0,863.0,515.0,,,
2020-03-03,0,0,0,0,0.0,0.0,0.0,0,6.0,1480.0,617.0,,,
2020-03-04,0,0,0,0,0.0,0.0,0.0,0,0.0,2369.0,889.0,,,
2020-03-05,0,0,0,0,0.0,0.0,0.0,0,0.0,3572.0,1203.0,,,
2020-03-06,0,0,0,0,0.0,0.0,0.0,0,0.0,5095.0,1523.0,,,
2020-03-07,0,0,0,0,0.0,0.0,0.0,0,0.0,6867.0,1772.0,,0.107,9.3
2020-03-08,0,0,0,0,0.0,0.0,0.0,0,1.0,8505.0,1638.0,1165.0,0.111,9.0
2020-03-09,0,0,0,0,0.0,0.0,0.0,0,1.0,10902.0,2397.0,1434.0,0.109,9.2
2020-03-10,0,0,0,0,0.0,0.0,0.0,0,1.0,14382.0,3480.0,1843.0,0.113,8.8
2020-03-11,0,0,0,0,0.0,0.0,0.0,0,0.0,19214.0,4832.0,2406.0,0.111,9.0
2020-03-12,0,0,0,0,0.0,0.0,0.0,0,2.0,28105.0,8891.0,3505.0,0.104,9.6
2020-03-13,0,0,0,0,0.0,0.0,0.0,0,1.0,39833.0,11728.0,4963.0,0.099,10.1
2020-03-14,0,0,0,0,0.0,0.0,0.0,0,3.0,52880.0,13047.0,6573.0,0.098,10.2
2020-03-15,0,0,0,0,0.0,0.0,0.0,0,2.0,67322.0,14442.0,8402.0,0.096,10.4
2020-03-16,0,0,0,0,0.0,0.0,0.0,0,4.0,94650.0,27328.0,11964.0,0.097,10.3
2020-03-17,0,0,0,0,0.0,0.0,0.0,0,4.0,134499.0,39849.0,17160.0,0.104,9.6
2020-03-18,0,0,0,0,0.0,0.0,0.0,0,8.0,184895.0,50396.0,23669.0,0.111,9.0
2020-03-19,0,0,0,0,0.0,0.0,0.0,0,12.0,245562.0,60667.0,31065.0,0.114,8.8
2020-03-20,0,0,0,0,0.0,0.0,0.0,0,8.0,321885.0,76323.0,40293.0,0.121,8.3
2020-03-21,0,0,0,0,0.0,0.0,0.0,0,10.0,397690.0,75805.0,49259.0,0.129,7.8
2020-03-22,0,0,0,0,1.0,0.0,0.0,0,17.0,471628.0,73938.0,57758.0,0.137,7.3
2020-03-23,0,0,0,0,1.0,0.0,0.0,0,21.0,551491.0,79863.0,65263.0,0.146,6.8
2020-03-24,0,0,0,0,2.0,0.0,0.0,0,18.0,656096.0,104605.0,74514.0,0.154,6.5
2020-03-25,0,0,0,0,3.0,0.0,0.0,0,34.0,770807.0,114711.0,83702.0,0.16,6.2
2020-03-26,0,1,0,1,2.0,0.0,0.0,1,97.0,900092.0,129285.0,93504.0,0.168,6.0
2020-03-27,0,1,0,1,2.0,0.0,0.0,1,52.0,1035942.0,135850.0,102008.0,0.174,5.7
2020-03-28,0,1,0,1,2.0,0.0,0.0,1,64.0,1157698.0,121756.0,108573.0,0.18,5.6
2020-03-29,0,1,0,1,4.0,0.0,0.0,1,80.0,1267961.0,110263.0,113762.0,0.184,5.4
2020-03-30,0,1,0,1,2.0,0.0,0.0,1,258.0,1391454.0,123493.0,119995.0,0.188,5.3
2020-03-31,0,1,0,1,2.0,0.0,0.0,1,413.0,1533740.0,142286.0,125378.0,0.193,5.2
2020-04-01,0,1,0,1,2.0,0.0,0.0,1,640.0,1686877.0,153137.0,130867.0,0.199,5.0
2020-04-02,0,1,0,1,2.0,0.0,0.0,1,826.0,1848672.0,161795.0,135511.0,0.204,4.9
2020-04-03,0,1,0,1,2.0,0.0,0.0,1,960.0,2017976.0,169304.0,140291.0,0.207,4.8
2020-04-04,0,0,0,0,2.0,0.0,0.0,0,1095.0,2165734.0,147758.0,144005.0,0.209,4.8
2020-04-05,0,0,0,0,0.0,0.0,0.0,0,1017.0,2304390.0,138656.0,148061.0,0.21,4.8
2020-04-06,0,0,0,0,74.0,0.0,0.0,0,1077.0,2447497.0,143107.0,150863.0,0.211,4.7
2020-04-07,0,0,0,0,76.0,0.0,0.0,0,1098.0,2627490.0,179993.0,156250.0,0.208,4.8
2020-04-08,0,0,0,0,64.0,0.0,0.0,0,1169.0,2795824.0,168334.0,158421.0,0.206,4.9
2020-04-09,0,0,0,0,74.0,45.0,0.0,0,1264.0,2969900.0,174076.0,160175.0,0.205,4.9
2020-04-10,6,46,6,46,133.0,69.0,6.0,58,1216.0,3142018.0,172118.0,160577.0,0.205,4.9
2020-04-11,6,47,6,47,102.0,76.0,6.0,59,1225.0,3352511.0,210493.0,169540.0,0.2,5.0
2020-04-12,6,47,6,47,123.0,79.0,6.0,59,1238.0,3464086.0,111575.0,165671.0,0.2,5.0
2020-04-13,6,45,6,45,113.0,78.0,6.0,56,1378.0,3578297.0,114211.0,161543.0,0.199,5.0
2020-04-14,6,45,6,45,104.0,84.0,6.0,56,1550.0,3740883.0,162586.0,159056.0,0.198,5.1
2020-04-15,0,1,0,1,56.0,61.0,0.0,1,1182.0,3913295.0,172412.0,159639.0,0.197,5.1
2020-04-16,0,1,0,1,38.0,56.0,0.0,16,1106.0,4097588.0,184293.0,161098.0,0.194,5.2
2020-04-17,0,1,0,1,86.0,52.0,0.0,16,1145.0,4296205.0,198617.0,164884.0,0.188,5.3
2020-04-18,0,2,0,2,67.0,52.0,0.0,25,1363.0,4463573.0,167368.0,158723.0,0.188,5.3
2020-04-19,0,2,0,2,83.0,52.0,0.0,25,796.0,4597996.0,134423.0,161987.0,0.183,5.5
2020-04-20,0,1,0,1,66.0,0.0,0.0,21,1020.0,4758541.0,160545.0,168606.0,0.178,5.6
2020-04-21,0,1,0,1,48.0,0.0,0.0,19,963.0,4979861.0,221320.0,176997.0,0.173,5.8
2020-04-22,0,1,0,1,0.0,0.0,0.0,22,1037.0,5215797.0,235936.0,186072.0,0.166,6.0
2020-04-23,0,1,0,1,50.0,0.0,0.0,24,1077.0,5449169.0,233372.0,193083.0,0.162,6.2
2020-04-24,0,1,0,1,68.0,0.0,0.0,26,1200.0,5708841.0,259672.0,201805.0,0.158,6.3
2020-04-25,0,2,0,2,65.0,0.0,0.0,31,1131.0,5928518.0,219677.0,209278.0,0.155,6.5
2020-04-26,0,2,0,2,41.0,0.0,0.0,32,1032.0,6100208.0,171690.0,214602.0,0.154,6.5
2020-04-27,0,2,0,2,48.0,0.0,0.0,27,1081.0,6326139.0,225931.0,223943.0,0.151,6.6
2020-04-28,0,2,0,2,44.0,0.0,0.0,26,1203.0,6595978.0,269839.0,230874.0,0.146,6.8
2020-04-29,0,2,0,2,68.0,0.0,0.0,26,1289.0,6890877.0,294899.0,239297.0,0.143,7.0
2020-04-30,0,2,0,2,111.0,0.0,0.0,24,1194.0,7213558.0,322681.0,252056.0,0.139,7.2
2020-05-01,0,2,0,2,101.0,0.0,0.0,25,1302.0,7550390.0,336832.0,263078.0,0.136,7.4
2020-05-02,0,2,0,2,103.0,30.0,0.0,21,1229.0,7818844.0,268454.0,270047.0,0.132,7.6
2020-05-03,0,2,0,2,82.0,32.0,0.0,30,1067.0,8026548.0,207704.0,275191.0,0.128,7.8
2020-05-04,0,2,0,2,78.0,30.0,0.0,24,1149.0,8277321.0,250773.0,278740.0,0.124,8.1
2020-05-05,0,2,0,2,66.0,27.0,0.0,26,1118.0,8596779.0,319458.0,285829.0,0.121,8.3
2020-05-06,0,2,0,2,27.0,26.0,0.0,26,1061.0,8956540.0,359761.0,295095.0,0.116,8.6
2020-05-07,0,2,0,2,64.0,31.0,0.0,27,1114.0,9319275.0,362735.0,300817.0,0.112,8.9
2020-05-08,0,2,0,2,74.0,28.0,0.0,26,1170.0,9723038.0,403763.0,310378.0,0.106,9.4
2020-05-09,0,2,0,2,82.0,24.0,0.0,31,915.0,10058825.0,335787.0,319997.0,0.103,9.7
2020-05-10,0,2,0,2,60.0,28.0,0.0,31,879.0,10307904.0,249079.0,325908.0,0.1,10.0
2020-05-11,0,2,0,2,53.0,27.0,0.0,16,983.0,10627842.0,319938.0,335789.0,0.097,10.3
2020-05-12,0,5,1,4,54.0,28.0,0.0,27,963.0,11049907.0,422065.0,350447.0,0.092,10.9
2020-05-13,0,11,2,9,60.0,30.0,0.0,27,1036.0,11500351.0,450444.0,363402.0,0.088,11.4
2020-05-14,0,10,2,8,71.0,32.0,0.0,26,1042.0,11950750.0,450399.0,375925.0,0.085,11.8
2020-05-15,0,12,3,10,62.0,33.0,0.0,27,632.0,12396428.0,445678.0,381913.0,0.083,12.0
2020-05-16,0,10,3,8,93.0,30.0,0.0,23,606.0,12762569.0,366141.0,386249.0,0.082,12.2
2020-05-17,0,10,3,8,66.0,24.0,0.0,23,585.0,13067038.0,304469.0,394162.0,0.082,12.2
2020-05-18,0,12,3,10,63.0,27.0,0.0,27,2729.0,13420178.0,353140.0,398905.0,0.081,12.3
2020-05-19,0,12,3,10,69.0,36.0,0.0,27,2727.0,13854260.0,434082.0,400622.0,0.08,12.5
2020-05-20,0,12,3,10,82.0,35.0,0.0,27,2767.0,14317266.0,463006.0,402416.0,0.079,12.7
2020-05-21,0,13,3,11,60.0,35.0,0.0,28,2758.0,14777089.0,459823.0,403763.0,0.077,13.0
2020-05-22,0,10,3,8,21.0,30.0,0.0,21,2782.0,15269699.0,492610.0,410467.0,0.076,13.2
2020-05-23,0,9,3,7,58.0,25.0,0.0,20,2795.0,15660091.0,390392.0,413932.0,0.074,13.5
2020-05-24,0,9,3,7,46.0,25.0,0.0,20,2734.0,16007015.0,346924.0,419997.0,0.072,13.9
2020-05-25,0,10,3,8,46.0,25.0,0.0,21,2786.0,16336135.0,329120.0,416565.0,0.071,14.1
2020-05-26,1,11,4,9,39.0,28.0,0.0,25,2738.0,16797638.0,461503.0,420483.0,0.07,14.3
2020-05-27,1,8,4,6,46.0,1.0,0.0,19,2784.0,17351427.0,553789.0,433452.0,0.068,14.7
2020-05-28,1,8,4,6,46.0,1.0,0.0,19,2743.0,17888192.0,536765.0,444443.0,0.068,14.7
2020-05-29,1,13,4,11,46.0,10.0,0.0,28,2616.0,18435513.0,547321.0,452259.0,0.067,14.9
2020-05-30,1,14,4,12,40.0,17.0,0.0,33,2543.0,18889687.0,454174.0,461371.0,0.066,15.2
2020-05-31,1,14,4,12,40.0,16.0,0.0,33,2531.0,19263248.0,373561.0,465176.0,0.065,15.4
2020-06-01,1,12,4,10,34.0,6.0,0.0,26,2578.0,19702700.0,439452.0,480938.0,0.064,15.6
2020-06-02,1,12,4,10,27.0,8.0,0.0,26,2567.0,20224997.0,522297.0,489623.0,0.063,15.9
2020-06-03,1,12,4,10,23.0,7.0,0.0,26,2697.0,20807626.0,582629.0,493743.0,0.062,16.1
2020-06-04,1,12,4,10,30.0,5.0,0.0,26,371.0,21426434.0,618808.0,505463.0,0.061,16.4
2020-06-05,1,14,4,12,27.0,11.0,0.0,27,431.0,21999862.0,573428.0,509193.0,0.06,16.7
2020-06-06,1,17,4,15,27.0,16.0,0.0,35,376.0,22464445.0,464583.0,510680.0,0.059,16.9
2020-06-07,1,17,4,15,32.0,16.0,0.0,35,343.0,22870161.0,405716.0,515273.0,0.058,17.2
2020-06-08,1,15,4,13,23.0,5.0,0.0,28,397.0,23319580.0,449419.0,516697.0,0.059,16.9
2020-06-09,1,10,3,8,20.0,5.0,0.0,20,379.0,23880166.0,560586.0,522167.0,0.058,17.2
2020-06-10,1,8,2,7,54.0,2.0,0.0,18,385.0,24509206.0,629040.0,528797.0,0.058,17.2
2020-06-11,1,8,2,7,59.0,2.0,0.0,18,407.0,25124266.0,615060.0,528262.0,0.057,17.5
2020-06-12,2,16,3,15,48.0,15.0,0.0,29,331.0,25741024.0,616758.0,534452.0,0.058,17.2
2020-06-13,2,21,3,20,44.0,17.0,0.0,39,284.0,26272873.0,531849.0,544061.0,0.058,17.2
2020-06-14,2,20,3,19,40.0,18.0,0.0,38,299.0,26686077.0,413204.0,545131.0,0.059,16.9
2020-06-15,1,11,2,10,25.0,2.0,0.0,22,351.0,27192712.0,506635.0,553305.0,0.061,16.4
2020-06-16,2,16,3,15,34.0,5.0,0.0,28,338.0,27865885.0,673173.0,569388.0,0.063,15.9
2020-06-17,2,16,3,15,29.0,5.0,0.0,28,294.0,28572066.0,706181.0,580409.0,0.066,15.2
2020-06-18,2,15,3,14,36.0,4.0,0.0,27,303.0,29274269.0,702203.0,592858.0,0.069,14.5
2020-06-19,2,15,3,14,39.0,14.0,0.0,28,259.0,29978796.0,704527.0,605396.0,0.072,13.9
2020-06-20,2,20,3,19,43.0,14.0,0.0,38,256.0,30563132.0,584336.0,612894.0,0.074,13.5
2020-06-21,2,20,3,19,45.0,14.0,0.0,38,264.0,30984606.0,421474.0,614076.0,0.075,13.3
2020-06-22,2,14,3,13,51.0,11.0,0.0,27,371.0,31532732.0,548126.0,620003.0,0.077,13.0
2020-06-23,2,14,3,13,68.0,24.0,0.0,27,319.0,32233546.0,700814.0,623952.0,0.078,12.8
2020-06-24,2,14,3,13,61.0,7.0,0.0,27,359.0,33000820.0,767274.0,632679.0,0.079,12.7
2020-06-25,2,14,3,13,67.0,10.0,0.0,28,406.0,33772562.0,771742.0,642613.0,0.08,12.5
2020-06-26,2,14,3,13,92.0,9.0,0.0,28,404.0,34582858.0,810296.0,657723.0,0.083,12.0
2020-06-27,2,20,3,19,86.0,15.0,0.0,40,410.0,35276698.0,693840.0,673367.0,0.085,11.8
2020-06-28,2,19,3,18,86.0,14.0,0.0,39,443.0,35843099.0,566401.0,694070.0,0.086,11.6
2020-06-29,2,15,3,14,113.0,11.0,0.0,30,485.0,36508253.0,665154.0,710789.0,0.088,11.4
2020-06-30,2,11,3,10,145.0,11.0,0.0,23,434.0,37364667.0,856414.0,733017.0,0.091,11.0
2020-07-01,2,16,3,15,128.0,6.0,0.0,31,437.0,38249704.0,885037.0,749841.0,0.094,10.6
2020-07-02,2,17,3,16,115.0,2.0,0.0,33,362.0,39108708.0,859004.0,762307.0,0.097,10.3
2020-07-03,2,21,3,20,128.0,6.0,0.0,36,437.0,39910121.0,801413.0,761038.0,0.098,10.2
2020-07-04,2,21,3,20,113.0,16.0,0.0,42,434.0,40530960.0,620839.0,750609.0,0.1,10.0
2020-07-05,2,22,3,21,104.0,15.0,0.0,43,466.0,41058075.0,527115.0,744997.0,0.102,9.8
2020-07-06,2,15,3,14,110.0,13.0,0.0,31,512.0,41784009.0,725934.0,753679.0,0.104,9.6
2020-07-07,2,17,3,16,114.0,13.0,0.0,33,552.0,42687872.0,903863.0,760458.0,0.105,9.5
2020-07-08,2,17,3,16,137.0,18.0,0.0,35,471.0,43669151.0,981279.0,774207.0,0.105,9.5
2020-07-09,2,16,3,15,140.0,21.0,0.0,70,429.0,44681497.0,1012346.0,796113.0,0.105,9.5
2020-07-10,9,62,11,62,194.0,61.0,5.0,131,413.0,45697903.0,1016406.0,826826.0,0.105,9.5
2020-07-11,4,26,6,25,168.0,208.0,0.0,142,471.0,46538398.0,840495.0,858205.0,0.105,9.5
2020-07-12,4,26,6,25,174.0,214.0,0.0,142,449.0,47236508.0,698110.0,882633.0,0.104,9.6
2020-07-13,4,21,6,20,221.0,211.0,0.0,138,424.0,48104806.0,868298.0,902971.0,0.104,9.6
2020-07-14,5,27,6,26,349.0,344.0,0.0,211,332.0,49109041.0,1004235.0,917310.0,0.104,9.6
2020-07-15,242,1074,306,948,3681.0,9245.0,735.0,1434,648.0,50144736.0,1035695.0,925084.0,0.103,9.7
2020-07-16,334,1259,409,1092,4382.0,9797.0,795.0,1761,526.0,51174133.0,1029397.0,927519.0,0.102,9.8
2020-07-17,417,1458,487,1289,4714.0,10700.0,1279.0,1959,532.0,52221904.0,1047771.0,932000.0,0.101,9.9
2020-07-18,418,1385,488,1221,4378.0,10963.0,1230.0,1947,440.0,53134643.0,912739.0,942321.0,0.1,10.0
2020-07-19,418,1427,493,1257,3507.0,10267.0,806.0,1816,394.0,53853153.0,718510.0,945235.0,0.098,10.2
2020-07-20,440,1528,504,1345,3918.0,11291.0,681.0,2043,497.0,54761005.0,907852.0,950886.0,0.098,10.2
2020-07-21,476,1693,545,1506,4935.0,11458.0,811.0,2183,570.0,55797737.0,1036732.0,955528.0,0.097,10.3
2020-07-22,628,2283,720,2070,4382.0,12487.0,795.0,2751,739.0,56907894.0,1110157.0,966165.0,0.096,10.4
2020-07-23,676,2742,797,2524,4721.0,13916.0,709.0,3704,1079.0,57992334.0,1084440.0,974029.0,0.095,10.5
2020-07-24,707,2810,811,2602,4950.0,13627.0,695.0,3855,838.0,59067408.0,1075074.0,977929.0,0.093,10.8
2020-07-25,709,2984,813,2782,5338.0,14402.0,4327.0,3972,804.0,59949657.0,882249.0,973573.0,0.093,10.8
